Annual_Los,Longitude,Latitude,LnArea,Area,LnPerimeter,Perimeter,ShaIndex,Roundness,AreaRatio,Elevation,Lithology,Landform,SoilType,ClimateType,GlaCovered,Continent,Basin,Endorheic,Slope,Curvature,TWI,EleDiff,Permeability,Porosity,Sand,Silt,Clay,LnCatArea,CatArea,LnRecharge,Recharge,CatSlope,R-factor,K-factor,SoilErosion,Temp,Pre,Eva,Wind,Aridity,NDVI,Bare,Cropland,Grass,Tree,Lmp,NTL,Pop,RivOrder,RivSlope,RivRunoff,RivSediment,Flood
0.13030303,31.033935,-29.590189,0.629816996,1.877267,2.930887732,18.744263,3.859228,0.067143,9.984868,87,9,5,8,9,0,3,12,0,9.49232,0.064191,100.84137,127,-1429.530238,21.446004,564.415094,212.773585,223.09434,4.989532182,146.8677,4.3597152,78.23485,10.399298,2684.810604,0.020421,0.88458,18.651414,3.075065,-5.838864,0.377175,6228.360553,0.503005,0,0.259051203,0.157193676,0.285870748,0,7.370413,239.601085,1,0.005968,0.436547,0,41
0.583333,-0.023682,35.119566,1.548776452,4.705709,3.403830013,30.079083,3.911534,0.065359,6.392041,426,3,5,12,6,0,3,15,0,6.786351,0.045891,112.530579,45,-1520,19,363.896552,349.650246,286.320197,7.673385434,2150.349,6.12460899,456.966,6.243812,370.556668,0.026905,0.826287,15.203088,1.476518,-13.780222,0.589092,2010.289689,0.199671,0.039392838,0.757950674,0.08125,0.012009857,0.002174,3.238139,115.090429,1,0.004295,0.127025,0,34
0.069767,120.108441,49.084037,0.346947889,1.414743,2.287665751,9.851914,2.33656,0.183167,6.96375,667,3,5,17,27,0,1,42,0,6.896874,0.039225,99.638595,50,-1052,0,313.76699,517.349515,168.912621,5.165059651,175.0479,4.818111471,123.7312,3.812317,506.359614,0.028499,0.197247,-0.805191,1.727803,-4.389638,1.350975,4023.856086,0.288157,0.015758007,0.018281396,0.670528455,0.000404567,0,0.000547,37.693179,1,0.003387,0.313984,0,0
0.213921569,31.905147,-25.359984,-1.555148611,0.211158,0.894722603,2.446657,1.50198,0.443274,11.586837,175,9,5,6,5,0,3,12,0,3.539859,0.081246,108.967715,18,-1250,9,406.931034,240.517241,351.724138,0.924878551,2.521562,2.48002559,11.94157,1.766154,2417.673077,0.019613,10.159752,22.421159,1.846331,-8.328636,0.762295,3771.116923,0.40556,0,0.524123077,0.224230769,0.2232,0.023947,4.039246,24.567921,1,0.011472,0.028497,0,44
0.773577,120.899461,24.588229,0.639436229,1.895412,3.065972074,21.455308,4.396206,0.051742,11.319602,59,3,7,1,9,0,1,43,0,12.970388,0.016379,72.26089,129,-1520,19,327.349693,373.300613,299.331288,4.104530839,60.6143,3.465094447,31.97948,17.569901,8145.40655,0.023087,0.519744,19.194206,6.99551,-11.373949,0.616108,16570.07306,0.719344,0,0.060890349,0.203347107,0.765477387,0.002438,6.233848,90.465568,1,0.00325,3.204915,0,32
0.187741,103.884654,23.750597,1.94198388,6.97257,4.001702088,54.69116,5.842729,0.029293,7.84376,1444,1,7,1,15,0,1,43,0,4.823305,-0.017656,73.270387,56,-1177.613149,5.681753,254.787234,397.153664,347.990544,5.761110374,317.7009,3.81912671,45.5644,5.092848,2942.449662,0.02569,4.537972,16.149355,3.971231,-5.524465,1.112754,9395.623088,0.352469,0,0.630524623,0.073072626,0.005899282,0.108673,1.749433,138.205629,4,0.049906,1.110975,0,29
0.063704124,-104.986003,42.537282,3.820271466,45.61659,5.0754586,160.045572,6.684629,0.022379,3.508495,1407,3,7,53,6,0,5,74,0,7.045661,0.081,99.651389,99,-1380.208036,19.151985,489.139556,284.248614,226.567468,9.058354364,8590.003,5.238082637,188.3087,5.181759,185.467292,0.031394,0.660313,6.065837,1.594605,-6.511054,2.125452,2113.512731,0.127946,0.005426802,0.115576358,0.09647124,0.056330858,0,2.058018,9.533272,6,0.009595,0.073117,203.224457,26
0.141176,70.231304,41.058956,1.069787827,2.914761,2.570761205,13.075774,2.160533,0.214229,4.486053,1047,10,3,44,23,0,1,46,1,10.683275,0.066905,97.025016,107,-1483.055706,17.631693,309.753846,432.761538,257.376923,7.16800346,1297.252,6.09821562,445.0629,22.135362,439.729505,0.030512,7.426098,3.954714,3.030443,-2.767768,0.402991,5408.458824,0.166036,0.203032147,0.166916105,0.070837004,0.001396033,0,0.391076,263.071487,1,0.007477,1.249626,0,30
0.599887,116.795627,28.86259,0.938289378,2.555606,3.026112825,20.616935,3.63808,0.075554,8.067338,17,1,15,99,9,0,1,43,0,2.864819,0.034748,73.764706,12,-1134.205742,0,195.880952,481.107143,322.839286,2.5856995,13.27257,1.647410154,5.193512,0.977904,6762.128186,0.031043,12.542915,18.375952,6.53464,-6.09831,0.810265,12330.11105,0.301,0,0.755127479,0.098846154,0,0,0.400687,295.406234,2,0.007089,1.960754,0,0
0.15117158,-83.020412,38.208788,1.526100433,4.600203,4.703679887,110.352511,14.514056,0.004747,23.988618,205,3,5,7,9,0,5,74,0,11.267392,0.117607,104.617225,84,-1198.783519,10.163638,309.638298,500.417795,189.823985,6.225266297,505.3576,4.699165866,109.8555,5.205453,2381.091739,0.02654,0.231401,12.882755,3.888194,-20.719465,0.721099,9390.683988,0.534325,0,0.028290831,0.205912409,0.806477813,0,1.975724,14.954473,1,0.001936,1.057456,0,36
0.29289,116.339444,27.365645,1.018490578,2.769012,3.283368607,26.665447,4.520449,0.048937,9.62995,187,8,1,4,9,0,1,43,0,18.854675,0.156546,97.354651,140,-1410,1,385.003521,338.725352,276.341549,5.131408817,169.2554,4.11291833,61.12484,25.796357,6815.101905,0.025174,2.820348,16.939758,7.352298,-11.954938,0.284513,15046.74532,0.59598,0,0.154646319,0.300596206,0.218615031,0.23913,0.001242,71.280788,1,0.00694,2.885518,0,34
0.704,-96.305457,35.956152,1.106870429,3.024877,3.375726673,29.245528,4.743519,0.044443,9.668336,232,5,9,8,9,0,5,74,0,4.993876,0.029445,117.922872,34,-1398.705186,20.65402,604.25641,290.317949,105.641026,5.727988465,307.3504,4.621118335,101.6076,2.148393,2717.783914,0.030076,2.815749,15.981228,3.157663,-9.299933,0.853134,5626.024144,0.415847,0,0.006548356,0.189429224,0.175497355,2.252874,4.123703,9.261673,3,0.005158,0.54884,0,26
0.282051,-82.63096,40.707635,1.40287858,4.06689,3.185378068,24.176427,3.381863,0.087436,5.944697,367,3,5,60,18,1,5,74,0,5.116726,0.051266,85.160127,43,-1394.270177,0,165.644172,577.515337,256.668712,4.436774966,84.50198,3.033896178,20.77803,2.331536,1490.994291,0.03127,6.172483,9.852396,3.632649,-6.074632,1.042825,9112.064382,0.412519,0,0.419703504,0.069375,0.295643435,0,20.409794,60.530964,1,0.005611,1.133879,0,39
0.336172,100.059017,23.712781,0.682447644,1.978715,2.60073318,13.473613,2.702014,0.13697,6.809274,1739,9,1,1,16,0,1,44,0,11.018742,0.055572,79.622598,66,-1506.761679,16.833729,383.930233,291.511628,324.55814,4.359420787,78.21182,3.676973104,39.52657,13.547045,4111.038173,0.022513,0.102684,16.029783,6.155465,-12.939806,0.65822,9634.658122,0.570172,0,0.185715722,0.181607843,0.303097105,0.112826,1.03528,89.258464,1,0.053014,1.821996,0,23
0.063613232,-87.119891,38.642424,-2.729759144,0.065235,0.612879198,1.845738,2.038561,0.240632,28.29354,146,3,13,41,9,0,5,74,0,2.667607,0.009326,107.34433,13,-1413,0,132,601,267,-0.034882377,0.965719,2.694872421,14.80363,0.569444,2707.708955,0.038939,14.32898,13.074084,3.795877,-7.071643,0.526311,8977.444444,0.393,0,1,0,0,0.351709,9.75109,5.39886,1,0.010888,1.349165,0,0
0.131379,7.332847,44.166113,-0.458187318,0.632429,1.470537849,4.351575,1.543603,0.41969,6.880734,1952,8,1,44,10,0,2,21,0,30.982397,0.129058,114.914036,285,-1410,1,415.875,446.75,137.375,2.457747832,11.67848,2.915935536,18.46608,45.213608,1185.08343,0.028844,18.391645,4.139274,3.977434,-3.698968,0.38968,12415.14873,0.258649,0.563908046,0,0.204660194,0,0.093971,2.058952,0.789501,1,0.111258,3.253934,0,0
0.023411,111.36023,29.421157,1.715329727,5.558508,3.814637802,45.360324,5.427404,0.033948,8.160522,123,3,3,1,9,0,1,43,0,14.146965,0.077794,107.535063,132,-1506.749938,18.49338,285.483582,446.668657,267.973134,4.183964645,65.62552,2.468634981,11.80632,14.784957,5043.767554,0.027316,8.716203,16.246483,5.667523,-4.511797,0.867731,10864.9714,0.527149,0,0.134611966,0.212252747,0.433613675,0.624277,0.068352,226.40041,1,0.008227,1.663345,0,36
2.720769,35.676742,31.855008,-1.267885743,0.281426,0.892426226,2.441045,1.298043,0.593501,8.673858,-129,6,2,109,5,0,1,29,1,5.612336,0.001013,99.32679,29,-1410,1,288.384615,434.769231,276.846154,5.086597071,161.8382,6.354484295,575.0657,13.571834,239.47119,0.02981,8.950024,18.930627,0.663913,-5.91183,0.672492,1431.995767,0.181422,0.220509491,0.662053234,0.125263158,0.000428301,0.016637,35.735692,1115.445557,1,0.015046,0.121584,0,0
0.4688,78.815243,12.18362,2.990566554,19.896952,4.677771915,107.530219,6.800366,0.021624,5.404356,222,8,7,56,4,0,1,45,0,4.864695,0.072448,86.50758,81,-1410,1,389.117647,304.576203,306.255348,8.102125829,3301.479,5.111559383,165.9289,5.916502,4288.291245,0.0249,17.295527,25.817166,2.79814,-11.916357,0.386509,4240.355439,0.428116,0,0.66846848,0.21127873,0.053481243,0.603783,4.590216,349.59391,4,0.136099,0.309759,0,34
0.042861688,-89.794846,34.154254,4.339152523,76.642559,5.736960206,310.120275,9.99287,0.010014,4.046319,76,3,5,1,9,0,5,74,0,5.4896,0.074673,109.727273,47,-1413,0,79.036074,636.727851,284.225995,7.027450263,1127.153,2.688297733,14.70662,1.796097,4313.739291,0.026145,0.820471,16.988444,4.209134,-23.389871,0.236082,9749.762171,0.532849,0.000258295,0.104684077,0.185651692,0.375586336,0,4.073063,20.870553,4,0.007017,1.423671,0,37
0.035219092,-83.660565,35.175594,1.764099433,5.836314,3.898087536,49.308059,5.757628,0.030166,8.448493,918,8,1,4,10,0,5,74,0,21.226834,0.295866,108.054614,138,-1052,0,468.212465,313.422096,218.470255,5.457480321,234.5058,3.693380808,40.18046,16.386168,3060.120049,0.026563,1.151884,11.431238,5.016522,-17.459175,0.286383,15774.86034,0.549149,0,0.002230808,0.127026699,0.908509899,0,0.027346,3.595755,1,0.01434,3.564196,0,34
0.306451613,30.456853,-22.539808,-0.99945769,0.368079,1.928993872,6.882582,3.200192,0.097645,18.698658,469,3,7,78,5,0,3,12,0,8.209603,0.085025,108.952519,71,-1460.088757,20.775148,693.038961,133.727273,173.12987,5.65786174,286.5353,6.657319664,778.4616,7.569848,2769.629418,0.021168,3.435493,21.122841,1.545075,-8.277695,1.761273,3892.216777,0.280334,0.048391651,0.029751915,0.3306,0.040153774,0,0.472222,27.995964,2,0.004339,0.234707,0,42
0.565517,-64.345622,-31.149696,-1.761435911,0.171798,1.363965671,3.911675,2.662251,0.141092,22.769055,800,1,1,51,15,0,6,64,1,14.31243,0.143244,94.70438,106,-1135,0,355,445,199,3.612465633,37.05731,5.373902462,215.703,8.252429,2323.351723,0.019831,0.997539,15.060901,3.966665,-5.954664,0.433131,4559.103312,0.44924,0,0.393311521,0.255909091,0.104558794,0,3.915331,97.986473,1,0.010373,0.08457,0,0
0.164,78.563887,12.277097,0.988790726,2.687982,3.11739608,22.587487,3.88642,0.066206,8.403138,318,8,11,56,4,0,1,45,0,2.566337,-0.02187,105.16506,22,-1410,1,388.914894,313.87234,297.306383,7.354353373,1562.986,6.365562647,581.4719,4.545614,4219.457867,0.024819,7.671772,25.526113,2.701359,-12.264417,0.488844,4098.012594,0.411829,0,0.760028482,0.0560625,0.037886835,0.03792,6.345719,477.211242,2,0.002848,0.275423,0,40
0.553846,118.539516,36.382367,2.707672463,14.994335,4.134355172,62.449309,4.549452,0.048315,4.16486,128,9,11,44,15,0,1,43,0,4.664021,0.023469,83.072691,133,-1154.043827,5.05463,376.498141,408.420074,215.050186,6.220297085,502.8526,3.51262426,33.53616,8.275977,2192.149786,0.031507,54.320349,11.721638,2.583221,-5.791142,0.47029,5138.539937,0.27144,0,0.839297081,0.140289522,0.01819755,0.804815,2.503269,304.073131,4,0.01696,0.391566,0,39
0.361111,105.740725,31.990959,4.588506027,98.347392,6.470150076,645.580606,18.363866,0.002965,6.564288,404,3,1,6,15,0,1,43,0,17.408699,0.013191,78.248211,297,-1520,19,247.51592,460.149992,292.333279,7.486419909,1783.655,2.897913801,18.13627,15.991231,3566.722627,0.027604,2.293267,14.788288,4.729827,-4.951269,0.749219,9261.531448,0.490424,0,0.446448383,0.37173942,0.038257168,0.103418,0.654098,132.458458,5,0.32479,0.929462,25897.79874,43
0.74717,-95.808315,38.253322,3.850263212,47.005434,4.994670241,147.624257,6.074056,0.027105,3.140579,316,6,15,43,9,0,5,74,0,2.675367,0.00315,107.444882,33,-1408.19647,0.935201,135.336714,489.320487,375.308316,8.689147022,5938.115,4.838884074,126.3283,1.32287,2472.860348,0.033299,1.225316,13.101772,2.991259,-7.660352,0.866919,5564.682522,0.325941,0.000151111,0.251316774,0.255315457,0.005883858,0.091633,1.702356,8.292681,5,0.005966,0.387391,0,39
1.647273,71.424214,21.040972,1.569589402,4.804675,3.475064103,32.299899,4.156849,0.057872,6.722597,33,2,11,46,5,0,1,45,0,3.603302,0.022169,89.721914,41,-1250,9,316.357988,332.281065,350.997041,5.241111893,188.88,3.671522184,39.3117,0.986046,3385.416957,0.027123,6.270592,27.044753,1.949145,-10.655082,1.691966,2472.555179,0.290403,0,0.903133005,0.038397329,0.011027229,0,4.895187,273.281371,3,0.002888,0.212181,0,33
0.236458132,-105.174646,40.962699,-3.594952048,0.027462,-0.129471075,0.87856,1.49555,0.447093,31.991919,1935,8,5,53,6,0,5,74,0,11.532208,0.180595,108.520457,52,-1520,19,384.230769,375.230769,239.538462,3.314675339,27.51346,6.909629521,1001.876,8.959011,287.868899,0.028424,1.004731,5.842776,1.994812,-5.436639,1.969714,2392.304829,0.159371,0,0.079557126,0.8,0.052694935,0.101726,0.022048,0.393304,1,0.032739,0.077809,0,0
0.19262,-99.898724,32.237637,0.806991358,2.241155,2.726003341,15.271729,2.877712,0.120755,6.814222,610,3,9,59,9,0,5,75,0,3.631387,0.018746,116.461538,33,-1418.416887,20.385224,426.59589,313.650685,259.753425,5.559168564,259.6069,4.752177124,115.8362,2.326518,1710.393218,0.029763,1.312891,17.798408,2.131503,-10.939664,1.813815,2926.655889,0.335825,0.000311624,0.046090678,0.43,0.031655525,0,1.030435,3.062296,1,0.002686,0.025765,0,0
0.962193,116.621967,42.226097,1.286970312,3.621797,3.504918695,33.278738,4.932872,0.041096,9.18846,1211,7,9,44,27,0,1,43,0,6.232388,0.093468,104.45811,80,-1078.251994,0.874626,514.016835,298.643098,187.400673,8.123965994,3374.377,6.836995741,931.6859,3.117011,492.124342,0.027178,0.38873,1.467431,1.825442,-4.27066,1.844323,3337.420118,0.177329,0.003251778,0.100492239,0.453809524,7.76E-05,0.089579,0.334824,10.161027,3,0.02601,0.125797,0,46
0.06803,110.223128,26.986413,0.102348986,1.10777,2.895282293,18.088607,4.848143,0.042545,16.328852,557,5,1,4,9,0,1,43,0,31.455137,0.393262,87.687977,165,-1295.508475,7.474576,291.165714,428.177143,280.64,4.406722174,82.00024,4.304373154,74.0228,20.667849,5315.36991,0.022744,0.61278,15.264468,6.552975,-4.70868,0.632166,14010.90947,0.589737,0,0.032137191,0.441231884,0.292235184,0,0.000481,52.190452,1,0.014765,2.365549,0,32
0.1875,0.025309,53.443894,0.059578428,1.061389,1.374722414,3.953979,1.08266,0.853131,3.725286,2,6,16,10,10,1,2,23,0,1.132731,-0.00558,89.835202,8,-1116.668022,0,388.342857,332.057143,279.257143,1.830245137,6.235415,1.77066674,5.874769,0.649713,417.289221,0.023947,0.472243,9.393032,2.293575,-3.994577,1.50919,7986.414274,0.443024,0,0.837711239,0.069807692,0,0.013207,7.328487,43.345158,1,5.80E-05,0.560401,0,0
0.710256,-101.441927,39.956531,-4.252332595,0.014231,-0.479041145,0.619377,1.464622,0.466175,43.521755,974,5,5,53,9,0,5,74,0,6.062496,0.051613,108.9375,26,-1413,0,347.4,387.4,265.2,0.735495689,2.086516,4.987798508,146.6133,2.640379,854.695238,0.030358,2.900268,11.16905,1.754534,-6.88918,0.509031,3000.776025,0.197,0,0.227129338,1,0,0.569565,0,0.254799,1,0.012282,0.03705,0,0
1.509286,27.682301,46.280279,0.653201365,1.921683,2.202413315,9.04682,1.840984,0.295053,4.707758,79,3,7,18,9,0,2,22,0,5.715739,0.053592,96.888889,31,-1493.205638,14.242123,255.672414,321.982759,421.810345,5.529522337,252.0235,4.876321119,131.1473,9.389124,624.828894,0.030388,0.805096,9.86801,2.039374,-5.230244,0.418002,5041.588884,0.371652,0,0.724724217,0.108167702,0.180715627,0,1.151337,38.914986,1,0.002485,0.168443,0,0
0.492529,-96.424633,38.521566,0.411814243,1.509554,2.470575109,11.829248,2.715989,0.135564,7.836256,387,5,5,42,9,0,5,74,0,3.931085,0.032435,109.276549,38,-1387.186082,5.025719,41.789474,603.768421,354.378947,3.716924976,41.1377,3.305110767,27.25156,1.937622,2475.494684,0.033432,1.622704,12.917611,3.007502,-7.773122,0.850757,5650.85516,0.329107,0,0.001680274,0.203956522,0.002385696,0,0.115265,1.380761,1,0.039104,0.362134,0,0
0.328,-120.786851,38.160716,2.629199399,13.862667,4.487305282,88.881612,6.734163,0.022051,6.411581,208,2,5,56,12,0,5,77,0,9.893884,0.046358,77.332975,149,-1392.707114,15.196758,437.811359,364.640974,197.48073,6.15871244,472.8189,3.529512904,34.10735,10.574541,1126.247127,0.025981,1.12521,14.345526,2.897891,-15.909723,0.325427,4814.826324,0.439721,0,0.126832487,0.222159647,0.035780216,0,1.839566,11.636287,3,0.145082,0.473188,0,48
0.66,-94.235042,44.910783,0.317702176,1.373967,1.781203955,5.937,1.428808,0.489838,4.321064,318,6,13,42,18,1,5,74,0,3.026449,0.048129,102.839744,16,-1413,0,396.075472,348.075472,255.849057,1.024269058,2.785059,0.706566734,2.02702,0.908297,1531.183432,0.033767,4.355509,6.708452,2.783711,-4.728746,0.547079,6399.279476,0.337771,0,0.330873362,0.062699115,0.007969432,5.770768,11.745064,47.087942,1,0.000318,0.256137,0,0
1.004341159,-90.648444,39.852801,-2.298971629,0.100362,0.893998496,2.444886,2.177049,0.210991,24.360589,148,6,5,41,9,0,5,74,0,7.763226,0.069584,104.122951,33,-1413,0,73.96875,668.75,257.28125,1.667474907,5.298771,3.966442628,52.79638,1.705224,2240.559796,0.029516,18.440702,12.020572,3.22083,-6.634273,0.538198,7462.028607,0.38872,0,0.405385572,0.606666667,0.235049751,2.130435,4.40358,9.985511,1,0.011908,0.554032,0,0
1,138.596641,-32.744508,-2.02593869,0.13187,1.012980687,2.753797,2.13921,0.218521,20.882606,447,1,5,59,6,0,4,56,1,7.60335,0.061123,115.986957,41,-1520,19,589.228571,171.285714,238.971429,4.922969885,137.4101,6.94890586,1042.009,3.377862,445.143811,0.019406,0.390703,15.19906,1.069484,-8.122794,0.402621,1980.408528,0.225489,0,0.878960828,0.753529412,0.004062172,0,0.0257,0.102512,1,0.004826,0.003978,0,0
0.339506,124.335551,48.684861,0.359994827,1.433322,2.426339686,11.317381,2.666669,0.140625,7.895909,247,9,5,42,27,0,1,42,0,8.814578,0.137808,85.035237,74,-1410,1,307.157895,425.421053,267.421053,5.328699131,206.1696,4.968704352,143.8404,4.621943,981.053922,0.037479,2.47724,1.626071,2.099433,-15.465682,0.723534,4739.182784,0.262518,0,0.691309599,0.095731225,0.005596333,0.00808,8.10E-05,27.720311,1,0.001846,0.164049,0,0
1.052158,106.690862,31.502223,0.86003102,2.363234,3.787066446,44.126762,8.097365,0.015251,18.67219,432,3,9,6,15,0,1,43,0,9.370719,0.064522,73.839613,77,-1520,19,244.227882,430.876676,324.89008,4.537842285,93.48886,3.677810923,39.5597,8.154153,4014.297756,0.029201,10.751289,16.260902,5.222811,-4.178249,1.147935,10493.35849,0.489046,0,0.689837157,0.48440367,0.013825256,0.214763,0.067045,515.553146,4,0.059993,1.33866,0,31
0.96225,70.46177,21.789393,2.349220652,10.477401,4.430558254,83.978285,7.318722,0.018669,8.015183,47,6,9,98,5,0,1,45,0,2.786891,0.000528,108.482759,37,-1250,9,389.638381,329.130548,281.04047,5.659509393,287.0078,3.310288967,27.39304,0.918794,3108.972007,0.028835,6.483787,26.476791,1.861076,-9.920571,1.401589,2704.023773,0.269549,0,0.956540395,0.145649203,0.001229761,0,6.284138,271.41389,4,0.004024,0.204256,0,42
1.794444,26.356955,47.787404,0.816939237,2.263561,1.980198664,7.244182,1.358277,0.54203,3.200348,264,3,7,58,10,0,2,22,0,1.149855,0.012826,110.439024,12,-1520,19,244,368,388,5.58461448,266.2976,4.767675015,117.6454,3.42118,673.227391,0.031719,0.026303,8.027435,2.330604,-4.110816,0.563294,6150.170985,0.3907,0,0.734048711,0.077692308,0.138588856,0,4.779834,69.559661,4,0.000633,0.214371,0,38
0.418435,-5.192789,38.897426,4.534928156,93.216818,5.799622238,330.174809,9.646991,0.010745,3.542009,340,3,7,44,12,0,2,23,0,6.178016,0.059139,87.2038,69,-1416.711212,16.728696,464.243618,349.901776,185.918979,8.467327719,4756.787,3.932399586,51.02928,5.475207,570.495776,0.029681,0.88396,15.469691,1.743163,-7.640795,0.54141,3223.530799,0.292578,0.001688338,0.688065996,0,0.042195546,0.047428,1.200393,8.991276,4,0.179729,0.176117,0,35
0.536175,122.060044,45.797474,1.927010237,6.868943,3.151033163,23.360187,2.514354,0.158178,3.400842,234,9,11,17,26,0,1,42,0,3.60876,0.052335,88.854539,45,-1067.397238,0.625102,446.168831,281.318182,272.577922,7.192477726,1329.393,5.265467675,193.5368,4.927244,877.046804,0.029894,1.921376,4.526282,1.688254,-5.278086,1.544285,3108.011671,0.232067,0.019208514,0.796135185,0.214229422,0.000279203,0.042081,0.343355,64.011288,2,0.003834,0.127,0,53
0.094606,117.738969,29.437732,0.400821677,1.493051,2.93559403,18.832687,4.347804,0.052901,12.613555,129,12,1,4,9,0,1,43,0,21.788907,0.243904,99.480181,133,-1520,19,292.283951,420.432099,287.45679,5.212184694,183.4945,4.811362066,122.8989,22.399674,6194.39496,0.026263,1.237366,16.334349,6.879421,-11.732877,0.868654,14984.32888,0.592911,0,0.049311202,0.330050505,0.180942974,0.048267,0.002687,107.74981,1,0.01243,3.497876,0,31
0.087,-80.801782,41.124133,2.006161188,7.434722,4.069002121,58.498559,6.052125,0.027301,7.868291,276,3,9,60,10,1,5,74,0,5.260786,0.032619,93.420346,34,-1577,0,215.646724,537.330484,247.25641,5.199433609,181.1696,3.193272438,24.36804,1.384615,1573.5024,0.031541,2.675825,9.757988,3.73723,-17.192966,0.790862,9056.248023,0.450201,0,0,0,0,0,33.117741,135.062,2,0.020688,1.791807,0,32
0.05747,111.942165,28.809625,0.740404742,2.096784,3.328621563,27.899857,5.435258,0.03385,13.306021,43,12,9,99,9,0,1,43,0,3.834829,-0.007804,82.889846,28,-1052,0,249.463964,482.045045,268.472973,1.544850537,4.687271,0.804445681,2.235457,0.664526,4480.483077,0.02651,1.720955,17.337126,5.298479,-4.509589,0.883765,10917.9069,0.416,0,0.738025682,0.083639706,0.000674157,0.060491,6.142822,429.221384,1,0.002708,1.095975,0,33
0.613208,102.878241,38.391771,3.118512491,22.612718,3.627976609,37.636586,2.232692,0.200605,1.664399,1416,1,16,107,8,0,1,43,1,2.72011,0.022553,97.285714,35,-1052,0,414.911392,392.303797,192.768987,8.891958788,7273.252,5.773446277,321.6443,5.135561,236.631822,0.035035,0.750744,6.425286,1.136588,-4.616671,0.568515,1490.723153,0.128879,0.014332826,0.393740277,0.276677602,3.28E-05,0,1.428863,163.096117,4,0.025487,0.072896,0,34
0.167826,-0.680346,42.122451,2.681120702,14.601448,3.730948127,41.718644,3.079834,0.105425,2.857158,410,6,7,12,9,0,2,21,0,3.28848,0.019231,78.935547,43,-1241.416309,14.188841,257.052925,458.56546,284.320334,4.830285392,125.2467,2.14916453,8.577689,4.959265,712.782341,0.032978,1.720271,12.623994,2.444519,-5.640928,0.948236,3460.993245,0.286295,0.013370977,0.762313592,0.070470383,0.000774076,0.168336,2.914178,4.584341,3,0.009005,0.600735,0,0
1.011211,101.188004,25.519012,1.70070283,5.477796,2.920375068,18.548243,2.235604,0.200083,3.386078,1892,3,7,1,16,0,1,43,0,8.519432,0.088028,73.80078,62,-1271.687117,7.116564,204.61236,438.488764,356.960674,3.847567468,46.87889,2.146864648,8.557984,11.897355,2785.659729,0.024058,0.056884,14.656914,4.163663,-9.631127,2.021329,5779.12281,0.467981,0,0.315765289,0.111494413,0.021026446,0,1.052992,192.638866,3,0.04825,1.439948,0,39
0.270192,-76.916456,39.130921,0.847000673,2.33264,3.933483199,51.084606,9.435421,0.011233,21.899914,85,4,5,4,9,0,5,73,0,11.391822,0.204447,100.017857,79,-1360.66242,10.052957,368.282974,402.323741,229.129496,4.885069804,132.2997,4.038069582,56.71675,2.31527,2579.720296,0.025698,0.459653,12.676018,3.533124,-20.096991,0.658111,8498.991497,0.507692,0.005019586,0.104153459,0.113793103,0.481753459,0,37.48412,217.385546,3,0.071628,1.219745,0,37
0.223333,-119.940371,34.577145,2.397226868,10.99265,4.165142623,64.401867,5.479518,0.033305,5.85863,230,3,7,82,13,0,5,77,0,11.40167,0.185729,68.951517,98,-1376.506755,18.326422,338.746154,399.166667,262.184615,6.261200993,523.8477,3.863974126,47.65436,19.176321,713.647911,0.021784,2.299146,15.395256,1.365158,-22.795074,1.318368,2977.82206,0.414818,0.00059979,0.026539676,0.125385604,0.117302836,0,0.630483,1.145682,2,0.005554,0.400521,0,43
0.031525,111.183067,25.277619,0.749631951,2.116221,2.774405134,16.029089,3.108304,0.103503,7.574394,392,6,3,4,9,0,1,43,0,19.802693,0.027502,84.496619,125,-1520,19,449.729323,306.699248,243.233083,4.21571951,67.74289,3.466088028,32.01127,24.972607,7415.720644,0.023903,1.369251,17.174086,7.718737,-4.7475,0.439517,15507.05387,0.591428,0,0.063566762,0.213941606,0.334458453,0.009329,0.021307,114.108325,1,0.013894,3.203792,0,34
0.238,-84.680377,34.600041,1.131966146,3.101749,2.988011193,19.846173,3.178839,0.098961,6.398382,212,3,1,4,9,0,5,73,0,9.764969,0.153999,97.75443,79,-1232.544493,6.10582,284.831933,460.579832,254.857143,5.810073357,333.6436,4.678107402,107.5663,5.160183,3647.850984,0.02426,0.278852,15.219038,4.408071,-22.269324,0.1018,10993.76628,0.579144,0,0.038384177,0.083935185,0.601987238,0,5.573295,27.32656,4,0.064836,1.733393,8.206178,34
3.759469697,-83.054414,40.393958,1.558710984,4.752691,3.811680832,45.226393,5.852174,0.029199,9.515954,278,6,13,60,9,1,5,74,0,3.709515,0.031964,82.197492,30,-1577,0,171.250729,557.344023,271.195335,6.841413106,935.8106,5.28270208,196.9012,0.403427,1543.478457,0.034176,5.374723,10.225099,3.559958,-5.191412,1.032349,8540.919104,0.330509,0.000386608,0.878215485,0.154146006,0.06066354,0,11.591906,51.015678,2,0.004215,1.013077,0,32
0.64111832,-96.66983,33.307163,-2.691443853,0.067783,0.302265959,1.352921,1.465911,0.465356,19.959622,198,6,9,99,9,0,5,75,0,2.927213,0.019791,108.529158,13,-1052,0,190.411765,478.470588,330.235294,1.128965597,3.092456,3.82041066,45.62294,1.027842,3118.78673,0.030081,1.325247,18.128273,3.32867,-6.949932,1.33479,5758.213457,0.35342,0,0.186473318,0.757777778,0.000417633,0.019608,7.639262,12.551043,1,0.002992,0.505117,0,0
